outlet,product_identifier,week_id,sell_price
112,3004,147,2.68
112,3004,148,2.68
112,3004,149,2.68
112,3004,150,2.68
112,3004,151,2.68
112,3004,152,2.68
112,3004,153,2.68
112,3004,154,2.68
112,3004,155,2.68
112,3004,156,2.68
112,3004,157,2.5
112,3004,158,2.5
112,3004,159,2.5
112,3004,160,2.5
112,3004,161,2.5
112,3004,162,2.5
112,3004,163,2.5
112,3004,164,2.5
112,3004,165,2.5
112,3004,166,2.68
112,3008,49,1.98
112,3008,50,1.98
112,3008,51,1.98
112,3008,52,1.98
112,3008,53,1.98
112,3008,54,1.98
112,3008,55,1.98
112,3008,56,1.98
112,3008,57,1.98
112,3008,58,2.18
112,3008,59,2.18
112,3008,60,2.18
112,3008,61,2.18
112,3008,62,2.18
112,3008,63,2.18
112,3008,64,2.18
112,3008,65,2.18
112,3008,66,2.18
112,3008,67,2.18
112,3008,68,2.18
112,3008,69,2.18
112,3008,70,2.18
112,3008,71,2.18
112,3008,72,2.18
112,3008,73,2.18
112,3008,74,2.18
112,3008,75,2.18
112,3008,76,2.18
112,3008,77,2.18
112,3008,78,2.18
112,3008,79,2.18
112,3008,80,2.18
112,3008,81,2.18
112,3008,82,2.18
112,3008,83,2.18
112,3008,84,2.18
112,3008,85,2.18
112,3008,86,2.18
112,3008,87,2.18
112,3008,88,2.18
112,3008,89,2.18
112,3008,90,2.18
112,3008,91,2.18
112,3008,92,2.18
112,3008,93,2.18
112,3008,94,2.18
112,3008,95,2.18
112,3008,96,2.18
112,3008,97,2.18
112,3008,98,2.18
112,3008,99,2.18
112,3008,100,2.18
112,3008,101,2.18
112,3008,102,2.18
112,3008,103,2.18
112,3008,104,2.18
112,3008,105,2.18
112,3008,106,2.18
112,3008,107,2.18
112,3008,108,2.18
112,3008,109,2.18
112,3008,110,2.18
112,3008,111,2.18
112,3008,112,2.18
112,3008,113,2.18
112,3008,114,2.18
112,3008,115,2.18
112,3008,116,2.18
112,3008,117,2.18
112,3008,118,1.98
112,3008,119,1.98
112,3008,120,1.98
112,3008,121,1.98
112,3008,122,1.98
112,3008,123,1.98
112,3008,124,1.98
112,3008,125,1.98
112,3008,126,1.98
112,3008,127,1.98
112,3008,128,1.98
112,3008,129,1.98
112,3008,130,1.98
112,3008,131,1.98
112,3008,132,1.98
112,3008,133,1.98
112,3008,134,1.98
112,3008,135,1.98
112,3008,136,1.98
112,3008,137,1.98
112,3008,138,1.98
112,3008,139,1.98
112,3008,140,1.98
112,3008,141,1.98
112,3008,142,1.98
112,3008,143,1.98
112,3008,144,1.98
112,3008,145,1.98
112,3008,146,1.98
112,3008,147,1.98
112,3008,148,1.98
112,3008,149,1.98
112,3008,150,1.98
112,3008,151,1.98
112,3008,152,1.98
112,3008,153,1.98
112,3008,154,1.98
112,3008,155,1.98
112,3008,156,1.98
112,3008,157,1.98
112,3008,158,1.98
112,3008,159,1.98
112,3008,160,1.98
112,3008,161,1.98
112,3008,162,1.98
112,3008,163,1.98
112,3008,164,1.98
112,3008,165,1.98
112,3008,166,1.98
112,3021,49,2.08
112,3021,50,2.08
112,3021,51,2.08
112,3021,52,2.08
112,3021,53,2.08
112,3021,54,2.08
112,3021,55,2.08
112,3021,56,2.08
112,3021,57,2.08
112,3021,58,2.08
112,3021,59,2.08
112,3021,60,2.08
112,3021,61,2.08
112,3021,62,2.08
112,3021,63,2.08
112,3021,64,2.08
112,3021,65,2.08
112,3021,66,2.08
112,3021,67,2.08
112,3021,68,2.08
112,3021,69,2.08
112,3021,70,2.08
112,3021,71,2.08
112,3021,72,2.08
112,3021,73,2.08
112,3021,74,2.08
112,3021,75,2.08
112,3021,76,2.08
112,3021,77,2.08
112,3021,78,2.08
112,3021,79,2.08
112,3021,80,2.08
112,3021,81,2.08
112,3021,82,2.08
112,3021,83,2.08
112,3021,84,2.08
112,3021,85,2.08
112,3021,86,2.08
112,3021,87,2.08
112,3021,88,2.08
112,3021,89,2.08
112,3021,90,2.08
112,3021,91,2.08
112,3021,92,2.08
112,3021,93,2.08
112,3021,94,2.08
112,3021,95,2.08
112,3021,96,2.08
112,3021,97,2.08
112,3021,98,2.08
112,3021,99,2.08
112,3021,100,2.08
112,3021,101,2.08
112,3021,102,2.08
112,3021,103,2.08
112,3021,104,2.08
112,3021,105,2.08
112,3021,106,2.08
112,3021,107,2.08
112,3021,108,2.08
112,3021,109,2.08
112,3021,110,2.08
112,3021,111,2.08
112,3021,112,2.08
112,3021,113,2.08
112,3021,114,2.08
112,3021,115,2.08
112,3021,116,2.08
112,3021,117,2.08
112,3021,118,2.08
112,3021,119,2.08
112,3021,120,2.08
112,3021,121,2.08
112,3021,122,2.08
112,3021,123,2.08
112,3021,124,2.08
112,3021,125,2.08
112,3021,126,2.08
112,3021,127,2.08
112,3021,128,2.08
112,3021,129,2.08
112,3021,130,2.08
112,3021,131,2.08
112,3021,132,2.08
112,3021,133,2.08
112,3021,134,2.08
112,3021,135,2.08
112,3021,136,2.08
112,3021,137,2.08
112,3021,138,2.08
112,3021,139,2.08
112,3021,140,2.08
112,3021,141,2.08
112,3021,142,2.08
112,3021,143,2.08
112,3021,144,2.08
112,3021,145,2.08
112,3021,146,2.08
112,3021,147,2.08
112,3021,148,2.08
112,3021,149,2.08
112,3021,150,2.08
112,3021,151,2.08
112,3021,152,2.08
112,3021,153,2.08
112,3021,154,2.08
112,3021,155,2.08
112,3021,156,2.08
112,3021,157,2.08
112,3021,158,2.08
112,3021,159,2.08
112,3021,160,2.08
112,3021,161,2.08
112,3021,162,2.08
112,3021,163,2.08
112,3021,164,2.08
112,3021,165,2.08
112,3021,166,2.08
113,74,49,2.94
113,74,50,2.94
113,74,51,2.94
113,74,52,2.94
113,74,53,2.94
113,74,54,2.94
113,74,55,2.94
113,74,56,2.94
113,74,57,2.94
113,74,58,2.94
113,74,59,2.94
113,74,60,2.94
113,74,61,2.94
113,74,62,2.94
113,74,63,2.94
113,74,64,2.94
113,74,65,2.94
113,74,66,2.94
113,74,67,2.94
113,74,68,2.94
113,74,69,2.94
113,74,70,2.94
113,74,71,2.94
113,74,72,2.94
113,74,73,2.94
113,74,74,2.94
113,74,75,2.94
113,74,76,2.94
113,74,77,2.94
113,74,78,2.94
113,74,79,2.94
113,74,80,2.94
113,74,81,2.94
113,74,82,2.94
113,74,83,2.94
113,74,84,2.94
113,74,85,2.94
113,74,86,2.94
113,74,87,2.94
113,74,88,2.94
113,74,89,2.94
113,74,90,2.94
113,74,91,2.94
113,74,92,3.43
113,74,93,3.43
113,74,94,3.43
113,74,95,3.43
113,74,96,3.43
113,74,97,3.43
113,74,98,3.43
113,74,99,3.43
113,74,100,3.43
113,74,101,3.43
113,74,102,3.43
113,74,103,3.43
113,74,104,3.43
113,74,105,3.43
113,74,106,3.43
113,74,107,3.43
113,74,108,3.43
113,74,109,3.43
113,74,110,3.43
113,74,111,3.43
113,74,112,3.43
113,74,113,3.43
113,74,114,3.43
113,74,115,3.43
113,74,116,3.43
113,74,117,3.43
113,74,118,3.43
113,74,119,3.43
113,74,120,3.43
113,74,121,3.43
113,74,122,3.43
113,74,123,3.43
113,74,124,3.43
113,74,125,3.43
113,74,126,3.43
113,74,127,3.43
113,74,128,3.43
113,74,129,3.43
113,74,130,3.43
113,74,131,3.43
113,74,132,3.43
113,74,133,3.43
113,74,134,3.43
113,74,135,3.43
113,74,136,3.43
113,74,137,3.43
113,74,138,3.43
113,74,139,3.43
113,74,140,3.43
113,74,141,3.43
113,74,142,3.43
113,74,143,3.43
113,74,144,3.43
113,74,145,3.43
113,74,146,3.43
113,74,147,3.43
113,74,148,3.43
113,74,149,3.43
113,74,150,3.43
113,74,151,3.43
113,74,152,3.43
113,74,153,3.43
113,74,154,3.43
113,74,155,3.43
113,74,156,3.43
113,74,157,3.43
113,74,158,3.43
113,74,159,3.43
113,74,160,3.43
113,74,161,3.43
113,74,162,3.43
113,74,163,3.43
113,74,164,3.43
113,74,165,3.43
113,74,166,3.43
113,337,49,7.44
113,337,50,7.44
113,337,51,7.44
113,337,52,7.44
113,337,53,7.44
113,337,54,7.44
113,337,55,7.44
113,337,56,7.44
113,337,57,7.44
113,337,58,7.44
113,337,59,7.44
113,337,60,7.44
113,337,61,7.44
113,337,62,7.44
113,337,63,7.44
113,337,64,7.44
113,337,65,7.78
113,337,66,7.78
113,337,67,7.78
113,337,68,7.78
113,337,69,7.78
113,337,70,7.78
113,337,71,7.78
113,337,72,7.78
113,337,73,7.78
113,337,74,7.78
113,337,75,7.78
113,337,76,7.78
113,337,77,7.78
113,337,78,7.78
113,337,79,7.78
113,337,80,7.78
113,337,81,7.78
113,337,82,7.78
113,337,83,7.78
113,337,84,7.78
113,337,85,7.78
113,337,86,7.78
113,337,87,7.78
113,337,88,7.78
113,337,89,6.98
113,337,90,6.98
113,337,91,6.98
113,337,92,6.98
113,337,93,6.98
113,337,94,6.98
113,337,95,6.98
113,337,96,6.98
113,337,97,6.98
113,337,98,6.98
113,337,99,6.98
113,337,100,6.98
113,337,101,6.98
113,337,102,6.98
113,337,103,6.98
113,337,104,6.98
113,337,105,6.98
113,337,106,7.78
113,337,107,7.78
113,337,108,7.78
113,337,109,7.78
113,337,110,7.78
113,337,111,7.78
113,337,112,7.78
113,337,113,7.78
113,337,114,7.78
113,337,115,7.78
113,337,116,7.78
113,337,117,7.78
113,337,118,7.78
113,337,119,7.78
113,337,120,7.78
113,337,121,7.78
113,337,122,7.78
113,337,123,7.78
113,337,124,7.78
113,337,125,7.78
113,337,126,7.78
113,337,127,7.78
113,337,128,7.78
113,337,129,7.78
113,337,130,7.78
113,337,131,7.78
113,337,132,7.78
113,337,133,7.78
113,337,134,7.78
113,337,135,7.78
113,337,136,7.78
113,337,137,7.78
113,337,138,7.78
113,337,139,7.78
113,337,140,7.78
113,337,141,7.78
113,337,142,7.78
113,337,143,7.78
113,337,144,7.78
113,337,145,7.78
113,337,146,7.78
113,337,147,7.78
113,337,148,7.78
113,337,149,7.78
113,337,150,7.78
113,337,151,7.78
113,337,152,7.78
113,337,153,7.78
113,337,154,7.78
113,337,155,7.78
113,337,156,7.78
113,337,157,7.78
113,337,158,7.78
113,337,159,7.78
113,337,160,5.49
113,337,161,7.78
113,337,162,7.78
113,337,163,7.78
113,337,164,7.78
113,337,165,7.78
113,337,166,7.78
113,423,49,0.97
113,423,50,0.97
113,423,51,0.97
113,423,52,0.97
113,423,53,0.97
113,423,54,0.97
113,423,55,0.97
113,423,56,0.97
113,423,57,0.97
113,423,58,0.97
113,423,59,0.97
113,423,60,0.97
113,423,61,0.97
113,423,62,0.97
113,423,63,0.97
113,423,64,0.97
113,423,65,0.97
113,423,66,0.97
113,423,67,0.97
113,423,68,0.97
113,423,69,0.97
113,423,70,0.97
113,423,71,0.97
113,423,72,0.97
113,423,73,0.97
113,423,74,0.97
113,423,75,0.97
113,423,76,0.97
113,423,77,0.97
113,423,78,0.97
113,423,79,0.97
113,423,80,0.97
113,423,81,0.97
113,423,82,0.97
113,423,83,0.97
113,423,84,0.97
113,423,85,0.97
113,423,86,0.97
113,423,87,0.97
113,423,88,0.97
113,423,89,0.97
113,423,90,0.97
113,423,91,0.97
113,423,92,0.97
113,423,93,0.97
113,423,94,0.97
113,423,95,0.97
113,423,96,0.97
113,423,97,0.97
113,423,98,0.97
113,423,99,0.97
113,423,100,0.97
113,423,101,0.97
113,423,102,0.97
113,423,103,0.97
113,423,104,0.97
113,423,105,0.97
113,423,106,0.97
113,423,107,0.97
113,423,108,0.97
113,423,109,0.97
113,423,110,0.97
113,423,111,0.97
113,423,112,0.97
113,423,113,0.97
113,423,114,0.97
113,423,115,0.97
113,423,116,0.97
113,423,117,0.97
113,423,118,0.97
113,423,119,0.97
113,423,120,0.97
113,423,121,0.97
113,423,122,0.97
113,423,123,0.97
113,423,124,0.97
113,423,125,0.97
113,423,126,0.97
113,423,127,0.97
113,423,128,0.97
113,423,129,0.97
113,423,130,0.97
113,423,131,0.97
113,423,132,0.97
113,423,133,0.97
113,423,134,0.97
113,423,135,0.97
113,423,136,0.97
113,423,137,0.97
113,423,138,0.97
113,423,139,0.97
113,423,140,0.97
113,423,141,0.97
113,423,142,0.97
113,423,143,0.97
113,423,144,0.97
113,423,145,0.97
113,423,146,0.97
113,423,147,0.97
113,423,148,0.97
113,423,149,0.97
113,423,150,0.97
113,423,151,0.97
113,423,152,0.97
113,423,153,0.97
113,423,154,0.97
113,423,155,0.97
113,423,156,0.97
113,423,157,0.97
113,423,158,0.97
113,423,159,0.97
113,423,160,0.97
113,423,161,0.97
113,423,162,0.97
113,423,163,0.97
113,423,164,0.97
113,423,165,0.97
113,423,166,0.97
113,432,49,4.97
113,432,50,4.97
113,432,51,4.97
113,432,52,4.97
113,432,53,4.97
113,432,54,4.97
113,432,55,4.97
113,432,56,4.97
113,432,57,4.97
113,432,58,4.97
113,432,59,4.97
113,432,60,4.97
113,432,61,4.97
113,432,62,4.97
113,432,63,4.97
113,432,64,4.97
113,432,65,4.97
113,432,66,4.97
113,432,67,4.97
113,432,68,4.97
113,432,69,4.97
113,432,70,4.97
113,432,71,4.97
113,432,72,4.97
113,432,73,4.97
113,432,74,4.97
113,432,75,4.97
113,432,76,4.97
113,432,77,4.97
113,432,78,4.97
113,432,79,4.97
113,432,80,4.97
113,432,81,4.97
113,432,82,4.97
113,432,83,4.97
113,432,84,4.97
113,432,85,4.97
113,432,86,4.97
113,432,87,4.97
113,432,88,4.97
113,432,89,4.97
113,432,90,4.97
113,432,91,4.97
113,432,92,4.97
113,432,93,4.97
113,432,94,4.97
113,432,95,4.97
113,432,96,4.97
113,432,97,4.97
113,432,98,4.97
113,432,99,4.97
113,432,100,4.97
113,432,101,4.97
113,432,102,4.97
113,432,103,4.97
113,432,104,4.97
113,432,105,4.97
113,432,106,4.97
113,432,107,4.97
113,432,108,4.97
113,432,109,4.97
113,432,110,4.97
113,432,111,4.97
113,432,112,4.97
113,432,113,4.97
113,432,114,4.97
113,432,115,4.97
113,432,116,4.97
113,432,117,4.97
113,432,118,4.97
113,432,119,4.97
113,432,120,4.97
113,432,121,4.97
113,432,122,4.97
113,432,123,4.97
113,432,124,4.97
113,432,125,4.97
113,432,126,4.97
113,432,127,4.97
113,432,128,4.97
113,432,129,4.97
113,432,130,4.97
113,432,131,4.97
113,432,132,4.97
113,432,133,4.97
113,432,134,4.97
113,432,135,4.97
113,432,136,4.97
113,432,137,4.97
113,432,138,4.97
113,432,139,4.97
113,432,140,4.97
113,432,141,4.97
113,432,142,4.97
113,432,143,4.97
113,432,144,4.97
113,432,145,4.97
113,432,146,4.97
113,432,147,4.97
113,432,148,4.97
113,432,149,4.97
113,432,150,4.97
113,432,151,4.97
113,432,152,4.97
113,432,153,4.97
113,432,154,4.97
113,432,155,4.97
113,432,156,4.97
113,432,157,4.97
113,432,158,4.97
113,432,159,4.97
113,432,160,4.97
113,432,161,4.97
113,432,162,4.97
113,432,163,4.97
113,432,164,4.97
113,432,165,4.97
113,432,166,4.97
113,581,49,4.88
113,581,50,4.88
113,581,51,4.88
113,581,52,4.88
113,581,53,4.88
113,581,54,4.88
113,581,55,4.88
113,581,56,4.88
113,581,57,4.88
113,581,58,4.88
113,581,59,4.88
113,581,60,4.88
113,581,61,4.88
113,581,62,4.88
113,581,63,4.88
113,581,64,4.88
113,581,65,4.88
113,581,66,4.88
113,581,67,4.88
113,581,68,4.88
113,581,69,4.88
113,581,70,4.88
113,581,71,4.88
113,581,72,4.88
113,581,73,4.88
113,581,74,4.88
113,581,75,4.88
113,581,76,4.88
113,581,77,4.88
113,581,78,4.88
113,581,79,4.88
113,581,80,4.88
113,581,81,4.88
113,581,82,4.88
113,581,83,4.88
113,581,84,4.88
113,581,85,4.88
113,581,86,4.88
113,581,87,4.88
113,581,88,4.88
113,581,89,4.88
113,581,90,4.88
113,581,91,4.88
113,581,92,4.88
113,581,93,4.88
113,581,94,4.88
113,581,95,4.88
113,581,96,4.88
113,581,97,4.88
113,581,98,4.88
113,581,99,4.88
113,581,100,4.88
113,581,101,4.88
113,581,102,4.88
113,581,103,4.88
113,581,104,4.88
113,581,105,4.88
113,581,106,4.88
113,581,107,4.88
113,581,108,4.88
113,581,109,4.88
113,581,110,4.88
113,581,111,4.88
113,581,112,4.88
113,581,113,4.88
113,581,114,4.88
113,581,115,4.88
113,581,116,4.88
113,581,117,4.88
113,581,118,4.88
113,581,119,4.88
113,581,120,4.88
113,581,121,4.88
113,581,122,4.88
113,581,123,4.88
113,581,124,4.88
113,581,125,4.88
113,581,126,4.88
113,581,127,4.88
113,581,128,4.88
113,581,129,4.88
113,581,130,4.88
113,581,131,4.88
113,581,132,4.88
113,581,133,4.88
113,581,134,4.88
113,581,135,4.88
113,581,136,4.88
113,581,137,4.88
113,581,138,4.88
113,581,139,4.88
113,581,140,4.88
113,581,141,4.88
113,581,142,4.88
113,581,143,4.88
113,581,144,4.88
113,581,145,4.88
113,581,146,4.88
113,581,147,4.88
113,581,148,4.88
113,581,149,4.88
113,581,150,4.88
113,581,151,4.88
113,581,152,4.88
113,581,153,4.88
113,581,154,4.88
113,581,155,4.88
113,581,156,4.88
113,581,157,4.88
113,581,158,4.88
113,581,159,4.88
113,581,160,4.88
113,581,161,4.88
113,581,162,4.88
113,581,163,4.88
113,581,164,4.88
113,581,165,4.88
113,581,166,4.88
113,611,49,2.84
113,611,50,2.84
113,611,51,2.84
113,611,52,2.84
113,611,53,2.84
113,611,54,2.84
113,611,55,2.84
113,611,56,2.84
113,611,57,2.84
113,611,58,2.84
113,611,59,2.84
113,611,60,2.84
113,611,61,2.84
113,611,62,2.84
113,611,63,2.84
113,611,64,2.84
113,611,65,2.84
113,611,66,2.84
113,611,67,2.84
113,611,68,2.84
113,611,69,2.84
113,611,70,2.84
113,611,71,2.84
113,611,72,2.84
113,611,73,2.84
113,611,74,2.84
113,611,75,2.84
113,611,76,2.84
113,611,77,2.84
113,611,78,2.84
113,611,79,2.84
113,611,80,2.84
113,611,81,2.84
113,611,82,2.84
113,611,83,2.84
113,611,84,2.84
113,611,85,2.84
113,611,86,2.84
113,611,87,2.84
113,611,88,2.84
113,611,89,2.84
113,611,90,2.84
113,611,91,2.84
113,611,92,2.84
113,611,93,2.84
113,611,94,2.84
113,611,95,2.84
113,611,96,2.84
113,611,97,2.84
113,611,98,2.84
113,611,99,2.84
113,611,100,2.84
113,611,101,2.84
113,611,102,2.84
113,611,103,2.84
113,611,104,2.84
113,611,105,2.84
113,611,106,2.84
113,611,107,2.84
113,611,108,2.84
113,611,109,2.84
113,611,110,2.84
113,611,111,2.84
113,611,112,2.84
113,611,113,2.84
113,611,114,2.84
113,611,115,2.84
113,611,116,2.84
113,611,117,2.84
113,611,118,2.84
113,611,119,2.84
113,611,120,2.84
113,611,121,2.84
113,611,122,2.84
113,611,123,2.84
113,611,124,2.84
113,611,125,2.84
113,611,126,2.84
113,611,127,2.84
113,611,128,2.84
113,611,129,2.84
113,611,130,2.84
113,611,131,2.84
113,611,132,2.84
113,611,133,2.84
113,611,134,2.84
113,611,135,2.84
113,611,136,2.84
113,611,137,2.84
113,611,138,2.84
113,611,139,2.84
113,611,140,2.84
113,611,141,2.84
113,611,142,2.84
113,611,143,2.84
113,611,144,2.84
113,611,145,2.84
113,611,146,2.84
113,611,147,2.84
113,611,148,2.84
113,611,149,2.84
113,611,150,2.84
113,611,151,2.84
113,611,152,2.84
113,611,153,2.84
113,611,154,2.84
113,611,155,2.84
113,611,156,2.84
113,611,157,2.84
113,611,158,2.84
113,611,159,2.84
113,611,160,2.84
113,611,161,2.84
113,611,162,2.84
113,611,163,2.84
113,611,164,2.84
113,611,165,2.84
113,611,166,2.84
113,631,49,6.97
113,631,50,6.97
113,631,51,6.97
113,631,52,6.97
113,631,53,6.97
113,631,54,6.97
113,631,55,6.97
113,631,56,6.97
113,631,57,6.97
113,631,58,6.97
113,631,59,6.97
113,631,60,6.97
113,631,61,6.97
113,631,62,6.97
113,631,63,6.97
113,631,64,6.97
113,631,65,6.97
113,631,66,6.97
113,631,67,6.97
113,631,68,6.97
113,631,69,6.97
113,631,70,6.97
113,631,71,6.97
113,631,72,6.97
113,631,73,6.97
113,631,74,6.97
113,631,75,6.97
113,631,76,6.97
113,631,77,6.97
113,631,78,6.97
113,631,79,6.97
113,631,80,6.97
113,631,81,6.97
113,631,82,6.97
113,631,83,6.97
113,631,84,6.97
113,631,85,6.97
113,631,86,6.97
113,631,87,6.97
113,631,88,6.97
113,631,89,6.97
113,631,90,6.97
113,631,91,6.97
113,631,92,6.97
113,631,93,6.97
113,631,94,6.97
113,631,95,6.97
113,631,96,6.97
113,631,97,6.97
113,631,98,6.97
113,631,99,6.97
113,631,100,6.97
113,631,101,6.97
113,631,102,6.97
113,631,103,6.97
113,631,104,6.97
113,631,105,6.97
113,631,106,6.97
113,631,107,6.97
113,631,108,6.97
113,631,109,6.97
113,631,110,6.97
113,631,111,6.97
113,631,112,6.97
113,631,113,6.97
113,631,114,6.97
113,631,115,6.97
113,631,116,6.97
113,631,117,6.97
113,631,118,6.97
113,631,119,6.97
113,631,120,6.97
113,631,121,6.97
113,631,122,6.97
113,631,123,6.97
113,631,124,6.97
113,631,125,6.97
113,631,126,6.97
113,631,127,6.97
113,631,128,6.97
113,631,129,6.97
113,631,130,6.97
113,631,131,6.97
113,631,132,6.97
113,631,133,6.97
113,631,134,6.97
113,631,135,6.97
113,631,136,6.97
113,631,137,6.97
113,631,138,6.97
113,631,139,6.97
113,631,140,6.97
113,631,141,6.97
113,631,142,6.97
113,631,143,6.97
113,631,144,6.97
113,631,145,6.97
113,631,146,6.97
113,631,147,6.97
113,631,148,6.97
113,631,149,6.97
113,631,150,6.97
113,631,151,6.97
113,631,152,6.97
113,631,153,6.97
113,631,154,6.97
113,631,155,6.97
113,631,156,6.97
113,631,157,6.97
113,631,158,6.97
113,631,159,6.97
113,631,160,6.97
113,631,161,6.97
113,631,162,6.97
113,631,163,6.97
113,631,164,6.97
113,631,165,6.97
113,631,166,6.97
113,659,49,3.97
113,659,50,3.97
113,659,51,3.97
113,659,52,3.97
113,659,53,3.97
113,659,54,3.97
113,659,55,3.97
113,659,56,3.97
113,659,57,3.97
113,659,58,3.97
113,659,59,3.97
113,659,60,3.97
113,659,61,3.97
113,659,62,3.97
113,659,63,3.97
113,659,64,3.97
113,659,65,3.97
113,659,66,3.97
113,659,67,3.97
113,659,68,3.97
113,659,69,3.97
113,659,70,3.97
113,659,71,3.97
113,659,72,3.97
113,659,73,3.97
113,659,74,3.97
113,659,75,3.97
113,659,76,3.97
113,659,77,3.97
113,659,78,3.97
113,659,79,3.97
113,659,80,3.97
113,659,81,3.97
113,659,82,3.97
113,659,83,3.97
113,659,84,3.97
113,659,85,3.97
113,659,86,3.97
113,659,87,3.97
113,659,88,3.97
113,659,89,3.97
113,659,90,3.97
113,659,91,3.97
113,659,92,3.97
113,659,93,3.97
113,659,94,3.0
113,659,95,3.97
113,659,96,3.97
113,659,97,3.97
113,659,98,3.97
113,659,99,3.97
113,659,100,3.97
113,659,101,3.97
113,659,102,3.97
113,659,103,3.97
113,659,104,3.97
113,659,105,3.97
113,659,106,3.97
113,659,107,3.97
113,659,108,3.97
113,659,109,3.97
113,659,110,3.97
113,659,111,3.97
113,659,112,3.97
113,659,113,3.97
113,659,114,3.97
113,659,115,3.97
113,659,116,3.97
113,659,117,3.97
113,659,118,3.97
113,659,119,3.97
113,659,120,3.97
113,659,121,3.97
113,659,122,3.97
113,659,123,3.97
113,659,124,3.97
113,659,125,3.97
113,659,126,3.97
113,659,127,3.97
113,659,128,3.97
113,659,129,3.97
113,659,130,3.97
113,659,131,3.97
113,659,132,3.97
113,659,133,3.97
113,659,134,3.97
113,659,135,3.97
113,659,136,3.97
113,659,137,3.97
113,659,138,3.97
113,659,139,3.97
113,659,140,3.97
113,659,141,3.97
113,659,142,3.97
113,659,143,3.97
113,659,144,3.97
113,659,145,3.97
113,659,146,3.97
113,659,147,3.97
113,659,148,3.97
113,659,149,3.97
113,659,150,3.97
113,659,151,3.97
113,659,152,3.97
113,659,153,3.97
113,659,154,3.97
113,659,155,3.97
113,659,156,3.97
113,659,157,2.98
113,659,158,2.98
113,659,159,3.97
113,659,160,3.97
113,659,161,3.97
113,659,162,3.97
113,659,163,3.97
113,659,164,3.97
113,659,165,3.97
113,659,166,3.97
113,743,49,4.47
113,743,50,4.47
113,743,51,4.47
113,743,52,4.47
113,743,53,4.47
113,743,54,4.47
113,743,55,4.47
113,743,56,4.47
113,743,57,3.97
113,743,58,3.97
113,743,59,3.97
113,743,60,3.97
113,743,61,3.97
113,743,62,3.97
113,743,63,3.97
113,743,64,3.97
113,743,65,3.97
113,743,66,3.97
113,743,67,3.97
113,743,68,3.97
113,743,69,3.97
113,743,70,3.97
113,743,71,3.97
113,743,72,3.97
113,743,73,3.97
113,743,74,3.97
113,743,75,3.97
113,743,76,3.97
113,743,77,3.97
113,743,78,3.97
113,743,79,3.97
113,743,80,3.97
113,743,81,3.97
113,743,82,3.97
113,743,83,3.97
113,743,84,3.97
113,743,85,3.97
113,743,86,3.97
113,743,87,3.97
113,743,88,3.97
113,743,89,3.97
113,743,90,3.97
113,743,91,3.97
113,743,92,3.97
113,743,93,3.97
113,743,94,3.97
113,743,95,3.97
113,743,96,3.97
113,743,97,3.97
113,743,98,3.97
113,743,99,3.97
113,743,100,3.97
113,743,101,3.97
113,743,102,3.97
113,743,103,3.97
113,743,104,3.97
113,743,105,3.97
113,743,106,3.97
113,743,107,3.97
113,743,108,3.97
113,743,109,3.97
113,743,110,3.97
113,743,111,3.97
113,743,112,3.97
113,743,113,3.97
113,743,114,3.97
113,743,115,3.97
113,743,116,3.97
113,743,117,3.97
113,743,118,3.97
113,743,119,3.16
113,743,120,3.16
113,743,121,3.16
113,743,122,3.16
113,743,123,3.97
113,743,124,3.97
113,743,125,3.97
113,743,126,3.97
113,743,127,3.97
113,743,128,3.97
113,743,129,3.97
113,743,130,3.97
113,743,131,3.97
113,743,132,3.97
113,743,133,3.97
113,743,134,3.97
113,743,135,3.97
113,743,136,3.97
113,743,137,3.97
113,743,138,3.97
113,743,139,3.97
113,743,140,3.97
113,743,141,3.97
113,743,142,3.97
113,743,143,3.97
113,743,144,3.97
113,743,145,3.97
113,743,146,3.97
113,743,147,3.97
113,743,148,3.97
113,743,149,3.97
113,743,150,3.97
113,743,151,3.97
113,743,152,3.97
113,743,153,3.97
113,743,154,3.97
113,743,155,3.97
113,743,156,3.97
113,743,157,3.97
113,743,158,3.97
113,743,159,3.97
113,743,160,3.97
113,743,161,3.97
113,743,162,3.97
113,743,163,3.97
113,743,164,3.97
113,743,165,3.97
113,743,166,3.97
113,797,49,2.64
113,797,50,2.64
113,797,51,2.64
113,797,52,2.64
113,797,53,2.64
113,797,54,2.64
113,797,55,2.64
113,797,56,2.64
113,797,57,2.64
113,797,58,2.64
113,797,59,2.64
113,797,60,2.64
113,797,61,2.64
113,797,62,2.64
113,797,63,2.64
113,797,64,2.64
113,797,65,2.64
113,797,66,2.64
113,797,67,2.64
113,797,68,2.64
113,797,69,2.64
113,797,70,2.64
113,797,71,2.64
113,797,72,2.64
113,797,73,2.64
113,797,74,2.64
113,797,75,2.64
113,797,76,2.64
113,797,77,2.64
113,797,78,2.64
113,797,79,2.64
113,797,80,2.64
113,797,81,2.64
113,797,82,2.64
113,797,83,2.64
113,797,84,2.64
113,797,85,2.64
113,797,86,2.64
113,797,87,2.64
113,797,88,2.64
113,797,89,2.64
113,797,90,2.64
113,797,91,2.64
113,797,92,2.64
113,797,93,2.64
113,797,94,2.64
113,797,95,2.64
113,797,96,2.64
113,797,97,2.64
113,797,98,2.64
113,797,99,2.64
113,797,100,2.64
113,797,101,2.64
113,797,102,2.64
